Date,AAPL,ADBE,AMZN,CRM,GOOGL,INTC,META,MSFT,NVDA,ORCL
2023-12-27,191.16409301757812,596.0800170898438,153.33999633789062,263.5181884765625,139.21934509277344,50.08916473388672,355.3477783203125,367.73529052734375,49.386810302734375,103.35618591308594
2023-12-28,191.58966064453125,595.52001953125,153.3800048828125,262.3918762207031,139.08050537109375,49.72405242919922,355.8343811035156,368.9248046875,49.49174499511719,103.65860748291016
2023-12-29,190.5504608154297,596.5999755859375,151.94000244140625,259.9811706542969,138.54493713378906,49.58590316772461,351.504638671875,369.6719055175781,49.49174499511719,102.85861206054688
2024-01-02,183.73129272460938,580.0700073242188,149.92999267578125,253.05531311035156,137.03738403320312,47.16828155517578,343.88787841796875,364.5894470214844,48.138572692871094,101.52202606201172
2024-01-03,182.35560607910156,571.7899780273438,148.47000122070312,248.8168182373047,137.78123474121094,46.428192138671875,342.0804443359375,364.32403564453125,47.539939880371094,99.96104431152344
2024-01-04,180.0396728515625,567.0499877929688,144.57000732421875,248.22402954101562,135.27198791503906,46.250572204589844,344.7121276855469,361.7091064453125,47.96868133544922,100.08787536621094
2024-01-05,179.31715393066406,564.5999755859375,145.24000549316406,248.10543823242188,134.61737060546875,46.27030944824219,349.50860595703125,361.52227783203125,49.0670051574707,100.22447204589844
2024-01-08,183.65213012695312,580.5499877929688,149.10000610351562,257.7384033203125,137.70188903808594,47.8096923828125,356.17205810546875,368.3447570800781,52.22108459472656,102.1073989868164
2024-01-09,183.2364501953125,586.2000122070312,151.3699951171875,258.2027587890625,139.79461669921875,47.41497802734375,354.9505615234375,369.4261474609375,53.107540130615234,101.1025161743164
2024-01-10,184.27566528320312,591.030029296875,153.72999572753906,260.9592590332031,141.1136932373047,46.84264373779297,367.9001159667969,376.2879333496094,54.31679916381836,101.77828979492188
2024-01-11,183.68182373046875,597.489990234375,155.17999267578125,268.1222229003906,140.91531372070312,47.01039505004883,367.10565185546875,378.1164245605469,54.788509368896484,102.61077117919922
2024-01-12,184.0084228515625,596.5399780273438,154.6199951171875,268.6656494140625,141.4806365966797,46.49726867675781,371.8922424316406,381.8913879394531,54.676578521728516,104.4030532836914
2024-01-16,181.7419891357422,597.6799926757812,153.16000366210938,265.9585266113281,141.32196044921875,46.43806457519531,364.9109802246094,383.6609191894531,56.34755325317383,104.3736801147461
2024-01-17,180.80174255371094,596.0999755859375,151.7100067138672,268.1815185546875,140.3103485107422,45.45127868652344,365.81463623046875,382.8744812011719,56.01875686645508,104.236572265625
2024-01-18,186.6905517578125,593.7000122070312,153.5,271.165283203125,142.30386352539062,46.12229537963867,373.5208435058594,387.199951171875,57.07211685180664,106.45978546142578
2024-01-19,189.59043884277344,611.5499877929688,155.33999633789062,277.5082092285156,145.1800994873047,47.51365661621094,380.7900390625,391.918701171875,59.45465850830078,107.40977478027344
2024-01-22,191.89645385742188,603.5900268554688,154.77999877929688,276.9351806640625,144.79330444335938,47.58273696899414,379.13165283203125,389.7952880859375,59.6175651550293,107.83092498779297
2024-01-23,193.17323303222656,597.1799926757812,156.02000427246094,273.4475402832031,145.8346710205078,48.24387741088867,382.5279235839844,392.144775390625,59.83642578125,109.52527618408203
2024-01-24,192.5001983642578,606.47998046875,156.8699951171875,273.5562438964844,147.4810791015625,48.44123458862305,387.9897766113281,395.7427978515625,61.32451629638672,111.95415496826172
2024-01-25,192.17356872558594,622.5800170898438,157.75,275.6804504394531,150.6250762939453,48.8951530456543,390.4525146484375,398.0137023925781,61.57935333251953,112.62993621826172
2024-01-26,190.44158935546875,613.9299926757812,159.1199951171875,276.5794677734375,150.9424285888672,43.07312774658203,391.4059143066406,397.089599609375,60.993717193603516,112.27735900878906
2024-01-29,189.75869750976562,630.22998046875,161.25999450683594,284.4044189453125,152.2516326904297,43.260616302490234,398.2381591796875,402.7815246582031,62.426841735839844,111.40570068359375
